,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
1832,1960,True,4,0,4,3,3,3,False,2,3,14761.6199,0
1833,1960,True,4,0,1,1,2,2,True,2,2,14806.276,2
1834,1960,True,4,1,1,1,4,3,True,0,2,19211.2244,0
1835,1954,True,2,1,2,0,0,1,True,3,2,11219.3282,3
1836,1953,True,2,1,3,0,4,3,True,3,2,19016.9895,0
1837,1953,True,2,1,3,0,4,3,True,3,2,18937.6143,0
1838,1953,False,2,1,3,0,4,3,True,3,2,23747.7965,0
1839,1953,True,2,1,3,0,4,3,True,1,3,11530.2625,0
1840,1953,False,2,0,3,0,4,3,False,1,2,9268.4165,0
1841,1952,True,1,1,3,0,2,2,False,3,2,8745.6289,2
1842,1952,True,1,0,3,0,2,2,False,1,2,4052.1744,2
1843,1952,True,1,0,3,0,2,2,False,3,2,6673.0059,2
1844,1937,True,3,1,2,3,4,3,True,3,3,22597.4474,0
1845,1937,False,4,0,2,4,3,3,False,0,4,16216.6852,0
1846,1938,True,3,0,5,0,3,3,True,3,2,17848.4786,0
1847,1938,True,4,1,2,2,3,3,True,0,4,20198.3032,0
1848,1940,True,3,0,5,0,3,3,False,1,2,9086.4743,0
1849,1940,True,3,1,2,3,4,3,True,1,3,13806.7148,0
1850,1940,True,3,0,2,2,4,3,True,3,3,17331.2724,0
1851,1968,False,3,0,4,4,2,1,False,1,3,6407.7067,1
1852,1968,False,3,1,2,0,3,3,True,1,2,21976.6942,0
1853,1968,True,3,0,2,0,3,3,True,0,2,12275.657,0
1854,1968,True,3,1,3,0,3,3,True,1,3,16433.0759,0
1855,1968,True,4,0,1,0,4,3,True,0,3,16232.5777,0
1856,1979,False,1,0,0,0,2,1,True,3,1,12780.0674,1
1857,1979,False,1,0,0,0,2,1,True,3,1,12786.974,1
1858,1944,False,0,1,5,0,1,1,True,3,3,3438.9429,1
1859,1944,True,0,0,3,0,1,1,False,1,2,1197.616,1
1860,1947,True,0,0,2,1,1,1,True,3,2,2439.9638,1
1861,1978,False,1,0,0,0,2,1,False,1,1,6462.6932,1
1862,1947,True,0,1,4,0,1,1,True,3,2,3006.7124,1
1863,1947,True,1,0,2,0,2,0,False,3,2,4698.1805,1
1864,1955,True,0,1,2,0,2,Manual,True,2,1,2487.1628,1
1865,1942,False,0,0,2,0,2,Manual,True,1,1,2051.6032,1
1866,1943,True,0,1,3,0,2,Manual,True,2,1,2439.9311,1
1867,1980,True,0,1,0,0,2,Manual,True,2,1,3607.7955,1
1868,1970,True,1,1,1,1,3,1,True,2,1,8596.9518,1
1869,1970,True,1,1,1,1,3,1,True,0,1,6619.1923,1
1870,1968,False,2,1,2,2,3,1,True,2,1,13821.9425,3
1871,1967,False,1,0,2,2,3,1,True,0,1,5821.8968,1
1872,1966,False,2,0,3,3,3,1,True,2,1,9941.5819,3
1873,1965,False,3,0,3,3,3,1,True,2,2,12242.0411,2
1874,1965,True,3,1,3,3,3,1,True,4,3,19629.1218,2
1875,1965,False,3,0,4,4,3,1,False,0,1,7292.7787,1
1876,1964,True,1,1,4,4,3,1,True,2,2,6887.1454,1
1877,1964,True,1,1,4,4,3,1,True,4,3,10671.7813,1
1878,1964,False,1,0,5,5,3,1,True,3,3,8563.1559,1
1879,1964,False,1,0,4,2,3,1,True,0,2,5196.266,1
1880,1963,True,2,1,4,2,3,2,True,2,2,11188.5296,3
1881,1968,False,2,0,0,0,3,2,True,2,1,18511.7569,3
1882,1962,False,2,0,1,0,3,2,True,2,1,14830.2745,3
1883,1962,True,2,1,1,0,2,1,True,0,1,8247.3228,3
1884,1961,True,1,1,4,3,1,1,True,4,3,7475.1643,1
1885,1961,True,2,1,1,0,2,1,True,0,1,8280.3692,3
1886,1961,True,2,1,1,0,2,1,True,2,1,10618.3731,3
1887,1961,True,2,1,1,0,2,1,True,2,1,10666.7266,3
1888,1961,True,2,1,1,0,2,1,True,2,1,10686.0499,3
1889,1960,True,1,1,4,2,1,1,True,0,2,3725.0107,1
1890,1960,True,1,1,4,2,1,1,False,0,3,3085.6982,1
1891,1960,False,1,1,0,0,3,2,False,2,1,14352.9756,1
1892,1960,True,2,1,1,0,2,1,True,2,1,10614.3175,3
1893,1967,False,1,0,0,0,2,1,True,2,1,9240.3864,1
1894,1967,True,1,1,0,0,2,1,False,0,1,6164.6108,1
1895,1967,False,1,1,0,0,2,1,False,0,1,7702.235,1
1896,1967,False,1,1,0,0,2,1,True,2,1,11977.1842,1
1897,1967,False,2,1,0,0,4,2,False,2,1,17501.66,3
1898,1960,True,2,1,1,0,2,1,True,2,1,10657.7344,3
1899,1959,True,2,1,1,0,2,1,True,2,1,10641.0926,3
1900,1959,True,2,0,5,5,4,2,True,4,3,10665.6063,3
1901,1958,True,2,0,1,0,3,2,True,2,1,11809.7362,3
1902,1958,True,2,1,1,0,3,2,True,2,1,15375.7384,3
1903,1958,True,2,0,1,0,3,2,True,0,1,9074.6579,3
1904,1958,True,2,0,1,0,3,2,True,2,1,11821.127,3
1905,1969,True,3,1,4,4,4,3,True,0,1,10982.1727,0
1906,1970,True,3,0,4,4,4,3,True,0,1,8454.9271,0
1907,1969,True,4,1,1,0,4,3,True,0,1,21042.7046,0
1908,1967,True,2,0,5,5,3,2,True,4,4,12284.1427,3
1909,1967,True,2,0,5,5,3,2,False,4,5,10206.9192,3
1910,1967,False,2,1,5,5,3,2,True,4,4,19987.5783,3
1911,1966,False,3,1,5,5,4,3,True,0,3,12722.5617,0
1912,1966,True,3,0,5,5,4,3,True,0,3,7788.864,0
1913,1966,False,3,0,5,5,3,2,True,0,3,9478.5243,2
1914,1966,False,3,1,5,5,3,2,True,1,3,13457.4263,2
1915,1968,False,2,0,0,0,3,2,False,3,1,21420.4752,3
1916,1964,True,2,0,3,3,3,2,True,3,2,12752.5607,3
1917,1963,False,2,1,3,2,3,2,False,0,2,9610.8724,3
1918,1963,True,2,0,3,2,3,2,True,3,2,12771.8671,3
1919,1974,False,1,0,0,0,2,0,True,2,1,7137.3541,1
1920,1980,False,0,0,0,0,0,Manual,False,1,2,2009.0115,1
1921,1980,False,0,0,0,0,0,Manual,False,0,2,1762.0438,1
1922,1980,False,0,1,0,0,0,Manual,False,1,2,2631.2513,1
1923,1978,False,1,0,0,0,2,0,False,2,1,5916.0031,1
1924,1973,False,1,1,0,0,1,Manual,False,2,1,8112.9916,1
1925,1973,False,1,0,0,0,1,Manual,True,2,1,7395.3836,1
1926,1972,False,0,1,0,0,0,Manual,False,0,3,2283.0537,1
1927,1972,False,0,1,0,0,0,Manual,False,1,2,2549.9381,1
1928,1973,True,1,0,1,1,3,1,True,1,1,5639.2692,1
1929,1972,False,0,1,0,0,0,Manual,False,1,2,2571.4465,1
1930,1972,True,1,1,0,0,1,Manual,False,1,1,5445.0075,1
1931,1972,False,1,1,0,0,1,Manual,False,2,1,8051.1955,1
1932,1971,False,0,0,0,0,0,Manual,False,0,2,1831.5344,1
1933,1971,False,0,0,0,0,0,Manual,False,1,2,2049.7409,1
1934,1970,True,1,1,2,2,2,0,False,0,2,3054.4467,1
1935,1953,True,0,1,2,0,1,Manual,False,0,2,1501.349,1
1936,1954,True,0,1,3,0,0,Manual,False,0,2,1238.1317,1
1937,1954,False,0,1,3,0,0,0,True,1,2,1770.7119,1
1938,1954,True,1,1,1,0,2,0,True,0,1,4540.8461,1
1939,1954,True,1,1,1,0,2,0,True,0,1,4456.5132,1
1940,1954,True,1,0,1,0,2,0,True,0,1,3518.8546,1
1941,1955,True,1,0,1,0,2,0,True,1,1,3830.7206,1
1942,1955,True,1,1,1,0,2,0,True,1,1,5007.7174,1
1943,1956,True,1,1,1,0,2,0,True,1,1,4935.432,1
1944,1956,True,1,0,1,0,2,0,True,1,1,3774.2916,1
1945,1957,True,1,1,1,0,2,0,True,1,1,4925.4879,1
1946,1957,True,1,1,1,0,2,0,True,1,1,4957.1708,1
1947,1957,True,1,1,1,0,2,0,True,0,1,4491.8916,1
1948,1957,True,1,0,1,0,2,0,True,1,1,3755.0471,1
1949,1924,True,0,1,4,0,2,Manual,False,0,2,1464.665,1
1950,1967,False,0,0,3,3,0,Manual,True,0,1,1392.2955,1
1951,1967,False,0,0,1,1,2,Manual,False,1,1,1721.4569,1
1952,1967,False,1,1,1,1,3,0,False,1,1,5875.1871,1
1953,1967,True,1,1,1,1,3,0,True,2,1,6584.0694,1
1954,1966,False,0,0,1,1,1,Manual,False,1,1,1459.6349,1
1955,1966,False,0,1,1,1,1,Manual,False,1,1,1886.2828,1
1956,1965,False,0,1,4,3,0,Manual,True,0,2,1624.009,1
1957,1965,False,0,1,4,3,0,Manual,True,0,2,1564.1242,1
1958,1965,True,1,0,1,1,3,1,True,0,2,5120.5953,1
1959,1964,True,0,0,3,2,0,Manual,False,0,2,884.7279,1
1960,1964,False,0,0,3,3,1,Manual,True,0,1,1490.7496,1
1961,1963,False,0,0,3,2,0,Manual,True,0,2,1351.0602,1
1962,1963,False,0,1,3,2,0,Manual,True,0,2,1721.8579,1
1963,1963,False,0,1,3,3,1,Manual,True,0,2,1855.5532,1
1964,1964,True,1,0,2,2,2,0,False,0,2,2348.5685,1
1965,1963,False,1,1,3,3,2,0,True,0,1,4423.3499,1
1966,1977,False,0,0,0,0,1,Manual,False,1,1,2092.8924,1
1967,1979,True,0,0,4,4,1,Manual,False,0,3,931.2282,1
1968,1979,False,1,1,3,3,2,0,True,0,1,4439.1355,1
1969,1978,False,1,0,3,3,2,0,True,0,2,3408.6872,1
1970,1962,False,1,0,1,0,2,0,True,2,1,5630.8898,1
1971,1978,False,1,0,4,4,2,0,True,0,1,3174.7229,1
1972,1978,True,1,1,4,4,2,0,False,0,2,2675.0862,1
1973,1977,False,1,1,0,0,2,0,True,2,1,9249.8555,1
1974,1911,True,0,1,2,0,0,Manual,True,1,1,1794.2625,1
1975,1975,False,0,0,0,0,1,Manual,False,3,1,3443.2653,1
1976,1974,False,0,0,0,0,0,Manual,False,0,3,1819.355,1
1977,1974,False,0,0,0,0,0,Manual,True,1,2,2346.6115,1
1978,1974,False,0,0,0,0,0,Manual,False,1,2,1940.1726,1
1979,1975,False,1,1,0,0,2,0,False,2,1,7681.8868,1
1980,1975,False,1,1,0,0,2,0,False,0,1,5841.8558,1
1981,1973,False,0,0,0,0,0,Manual,True,1,2,2404.2913,1
1982,1978,False,2,1,0,0,2,1,False,1,2,11844.6307,3
1983,1948,False,0,0,2,1,0,0,True,3,2,2112.1809,1
1984,1977,False,1,0,0,0,0,0,True,3,2,8126.4963,1
1985,1949,True,0,0,2,1,0,0,True,1,2,1070.5815,1
1986,1951,True,1,1,3,0,1,1,False,1,2,3982.4342,1
1987,1952,True,1,1,3,0,1,1,False,1,3,4045.0396,1
1988,1952,True,1,1,2,0,2,1,False,1,2,4887.7162,1
1989,1971,False,1,1,2,2,2,0,True,1,2,5104.7728,1
1990,1971,False,1,0,2,2,2,0,True,1,3,3984.7984,1
1991,1970,False,1,0,2,2,2,0,True,1,3,3941.2026,1
1992,1974,False,1,0,3,3,2,0,True,0,3,3350.5247,1
1993,1975,False,1,0,3,3,2,0,True,1,2,3643.5162,1
1994,1953,True,1,0,1,0,3,1,True,2,1,7317.2785,1
1995,1954,True,0,0,3,0,0,Manual,False,0,2,1038.3286,1
1996,1954,False,0,0,3,0,0,Manual,True,1,3,1611.9106,1
1997,1954,True,1,0,1,0,1,0,True,1,1,3379.9995,1
1998,1954,True,1,1,1,0,1,0,True,3,1,7055.7589,1
1999,1954,True,1,1,1,0,2,0,True,0,1,4469.5819,1
2000,1955,True,1,0,1,0,2,0,True,1,1,3815.5095,1
2001,1956,True,1,0,1,0,2,0,True,0,1,3455.2378,1
2002,1956,True,1,0,1,0,2,0,True,1,1,3788.8974,1
2003,1956,True,1,0,1,0,2,0,True,1,1,3845.5442,1
2004,1956,True,1,1,1,0,2,0,True,1,1,5045.6501,1
2005,1956,True,1,1,1,0,2,0,True,0,1,4532.7139,1
2006,1957,True,1,0,1,0,2,0,True,1,1,3829.1373,1
2007,1967,True,0,1,1,1,2,Manual,True,2,1,2571.9783,1
2008,1967,True,0,1,1,1,2,Manual,True,2,1,2519.9576,1
2009,1967,False,1,1,1,1,3,0,False,0,1,5340.7168,1
2010,1966,False,0,0,1,1,1,Manual,False,2,1,1811.0083,1
2011,1966,False,1,0,1,1,3,0,False,1,1,4491.8577,1
2012,1965,False,0,0,5,3,0,Manual,True,0,2,1195.5624,1
2013,1965,True,1,1,1,1,3,1,True,0,2,6688.3474,1
2014,1965,True,1,1,1,1,3,1,True,0,2,6627.557,1
2015,1964,False,0,0,3,2,0,Manual,True,0,2,1313.7346,1
2016,1964,True,1,0,1,1,3,1,True,0,2,5141.1619,1
2017,1964,True,1,0,1,1,3,1,True,0,2,5116.99,1
2018,1963,False,0,0,3,2,0,Manual,True,0,2,1326.0873,1
2019,1963,True,0,1,3,3,1,Manual,False,0,1,1171.1363,1
2020,1963,False,0,0,4,4,1,Manual,True,0,1,1315.1942,1
2021,1965,False,1,1,2,2,2,0,True,0,1,4708.2274,1
2022,1964,True,1,1,2,2,2,0,False,0,2,3056.1131,1
2023,1964,False,1,1,2,2,2,0,True,0,2,4654.1953,1
2024,1964,False,1,0,2,2,2,0,True,0,2,3598.8762,1
2025,1979,False,1,0,3,3,2,0,True,0,1,3344.1914,1
2026,1979,False,1,1,3,3,2,0,True,0,2,4380.5081,1
2027,1978,False,1,0,3,3,2,0,True,0,2,3373.4326,1
2028,1978,False,1,0,4,4,2,0,True,0,3,3070.8564,1
2029,1978,True,1,0,4,4,2,0,False,0,3,2091.0015,1
2030,1978,False,1,1,4,4,2,0,True,0,3,4112.939,1
2031,1977,False,0,0,0,0,1,Manual,False,2,1,2382.8639,1
2032,1976,False,0,0,0,0,1,Manual,False,3,1,3435.0992,1
2033,1975,True,0,0,0,0,0,Manual,True,0,2,1749.3757,1
2034,1976,False,1,1,0,0,2,0,False,0,1,5832.589,1
2035,1975,False,0,1,0,0,0,Manual,True,2,1,3658.7196,1
2036,1975,False,0,1,0,0,0,Manual,False,2,1,3051.7154,1
2037,1974,False,0,0,0,0,0,Manual,False,1,2,1939.104,1
2038,1975,False,1,1,0,0,2,0,False,0,1,5913.8746,1
2039,1975,True,1,1,0,0,2,0,False,0,1,4732.0868,1
2040,1974,False,0,1,0,0,0,Manual,False,1,2,2629.7213,1
2041,1973,False,0,0,0,0,0,Manual,True,1,2,2398.3609,1
2042,1973,False,0,0,0,0,0,Manual,False,0,2,1806.112,1
2043,1973,False,0,0,0,0,0,Manual,False,0,2,1811.7202,1
2044,1973,False,0,1,0,0,0,Manual,False,1,2,2630.296,1
2045,1973,False,0,0,0,0,0,Manual,True,1,2,2407.1624,1
2046,1978,False,2,1,0,0,2,1,False,1,2,11798.428,3
2047,1978,True,2,0,0,0,2,1,True,3,2,14299.0662,3
2048,1977,True,1,1,0,0,0,0,False,1,3,4336.1428,1
2049,1977,False,1,0,0,0,2,1,True,3,2,12658.9145,1
2050,1977,True,1,1,0,0,2,1,True,3,3,13274.9298,1
2051,1977,False,2,0,0,0,2,1,True,3,2,17858.4221,3
2052,1949,True,1,1,3,0,2,0,False,1,2,3528.56,1
2053,1950,True,1,1,3,0,2,0,False,1,2,3504.7921,1
2054,1980,False,0,0,0,0,2,1,False,1,2,2598.2887,1
2055,1951,True,1,0,3,0,1,1,False,1,2,3114.8227,1
2056,1951,False,1,0,3,0,1,1,True,3,2,7597.0337,1
2057,1951,True,1,0,3,0,1,1,False,1,3,3145.4825,1
2058,1951,True,1,1,3,0,1,1,False,1,2,4001.4718,1
2059,1951,True,1,0,2,0,2,0,False,1,3,2934.5227,1
2060,1979,True,2,1,0,0,2,1,True,3,2,18574.7539,3
2061,1952,True,1,1,3,0,1,1,True,3,2,7969.0813,1
2062,1952,False,1,0,2,0,2,0,True,3,3,7142.9854,1
2063,1953,True,1,1,3,0,2,1,True,3,2,9055.5573,1
2064,1979,False,0,1,0,0,2,Manual,True,2,1,4435.8606,1
2065,1960,False,0,1,1,1,1,Manual,False,1,1,1885.8918,1
2066,1959,False,0,1,1,1,1,Manual,False,2,1,2388.7059,1
2067,1970,False,0,1,1,1,1,Manual,False,2,1,2284.2154,1
2068,1920,True,0,0,3,0,3,0,False,0,2,1245.8521,1
2069,1969,True,0,0,0,0,2,Manual,False,1,1,1955.5534,1
2070,1953,False,0,1,2,1,1,Manual,True,0,2,1982.0359,1
2071,1954,True,3,1,3,2,2,2,True,2,1,11825.4361,2
2072,1944,True,2,1,5,1,1,2,True,2,2,7218.8046,3
2073,1944,True,2,0,5,1,1,2,True,4,2,8540.6138,3
2074,1945,True,2,0,5,1,1,2,False,2,2,4655.9931,3
2075,1945,True,3,1,5,0,3,3,True,4,2,25925.4356,0
2076,1945,True,4,0,3,3,3,3,True,3,4,26279.9206,0
2077,1946,False,3,0,5,0,2,2,False,4,2,13820.318,2
2078,1946,False,3,1,5,0,2,2,True,4,2,21659.1989,2
2079,1946,True,4,0,3,5,3,3,False,3,4,21935.7266,0
2080,1946,True,4,1,4,4,2,2,True,0,5,11812.2105,2
2081,1953,True,3,1,4,2,2,2,True,4,2,16931.7584,2
2082,1954,True,3,0,3,3,1,2,True,4,3,12172.6274,2
2083,1954,True,4,1,3,5,1,2,True,4,4,22140.0105,2
2084,1953,True,3,1,4,2,2,2,True,2,2,10954.6785,2
2085,1953,True,4,0,4,4,2,2,True,0,2,9054.958,2
2086,1952,True,3,0,4,1,1,2,True,4,2,11360.2152,2
2087,1952,True,3,0,3,3,2,2,True,2,4,9105.7171,2
2088,1951,True,3,0,4,1,1,2,True,2,3,7331.7099,2
2089,1951,True,3,1,5,2,1,2,True,4,2,13753.8395,2
2090,1951,True,4,0,4,4,2,2,True,4,2,18083.7308,2
2091,1950,False,3,1,4,1,1,3,True,4,3,22162.9888,0
2092,1950,True,3,0,3,5,2,3,False,3,4,12535.7016,0
2093,1949,True,3,0,3,5,2,3,True,4,6,16650.8319,0
2094,1949,True,4,1,5,5,1,3,True,4,4,22990.0195,0
2095,1947,True,4,1,5,5,0,2,True,4,4,18231.3151,2
2096,1976,True,2,0,0,0,3,2,True,4,3,22926.4802,3
2097,1976,False,2,1,0,0,3,2,False,4,3,30958.589,3
2098,1976,False,2,0,0,0,3,2,True,4,3,28563.9432,3
2099,1975,False,2,1,0,0,3,2,True,4,3,37099.637,3
2100,1974,False,2,0,0,0,3,2,True,4,4,28641.4845,3
2101,1975,False,3,1,0,0,3,2,False,4,3,38016.328,2
2102,1975,False,3,1,0,0,3,2,True,4,3,45585.5489,2
2103,1975,False,3,1,0,0,3,2,False,4,3,38040.6972,2
2104,1974,False,2,0,0,0,3,2,False,4,4,23830.4425,3
2105,1973,True,3,0,0,0,3,2,False,4,3,23394.3978,2
2106,1973,False,3,1,0,0,3,2,False,4,3,37976.6444,2
2107,1972,False,3,0,0,0,3,2,True,4,3,35166.8696,2
2108,1973,True,3,0,0,0,1,3,True,4,2,23621.8782,0
2109,1973,True,4,1,5,5,0,2,True,4,5,18194.3734,2
2110,1972,False,3,0,0,0,3,2,True,4,3,35155.0157,2
2111,1972,True,3,0,0,0,1,3,False,4,3,19599.1032,0
2112,1972,True,3,1,0,0,1,3,True,4,3,30682.5937,0
2113,1972,False,3,0,0,0,1,3,True,4,3,29552.8326,0
2114,1971,True,3,1,0,0,3,2,False,4,4,30405.7888,2
2115,1971,False,3,0,0,0,3,2,False,4,4,29238.1812,2
2116,1971,False,3,0,0,0,3,2,True,4,4,35088.6036,2
2117,1972,True,4,1,4,6,1,3,True,4,4,24799.5225,0
2118,1971,True,3,1,0,0,3,2,True,4,4,36544.0973,2
2119,1971,False,3,0,0,0,3,2,True,4,4,35157.1236,2
2120,1971,False,3,0,0,0,3,2,True,4,5,35156.9809,2
2121,1971,True,3,0,0,2,1,3,True,4,4,21471.7973,0
2122,1971,True,3,1,0,2,1,3,True,4,4,27866.355,0
2123,1970,True,3,1,0,0,3,2,True,4,4,36510.8135,2
2124,1970,True,3,0,0,0,3,2,False,4,4,23429.2329,2
2125,1970,True,4,0,0,1,1,3,False,4,4,24937.0511,0
2126,1971,True,4,1,0,1,0,2,True,4,4,30823.3109,2
2127,1971,True,4,0,0,2,0,2,True,4,4,23699.6302,2
2128,1971,True,4,0,0,0,0,2,False,4,4,21833.4768,2
2129,1971,True,4,1,0,0,0,3,True,4,4,40814.9205,0
2130,1941,True,3,1,5,0,3,3,True,3,2,23326.174,0
2131,1941,True,3,1,2,2,4,3,True,3,3,22612.7988,0
2132,1941,True,3,0,2,2,4,3,True,3,3,17420.7091,0
2133,1941,True,3,1,2,4,4,3,True,1,3,13831.5408,0
2134,1942,True,3,0,5,0,3,3,True,3,2,17951.1141,0
2135,1942,False,3,0,5,0,3,3,True,3,2,22439.0097,0
2136,1942,True,3,0,2,2,4,3,True,3,3,17470.9337,0
2137,1942,True,3,0,2,3,4,3,True,3,3,17408.0351,0
2138,1943,True,3,0,2,2,4,3,True,3,3,17358.6368,0
2139,1943,True,3,1,2,2,4,3,True,3,3,22586.5974,0
2140,1943,True,4,0,2,2,3,3,True,0,4,15544.8956,0
2141,1943,True,4,0,2,2,3,3,True,0,4,15587.118,0
2142,1954,True,3,1,2,0,2,1,True,3,2,16552.9722,2
2143,1975,False,1,0,0,0,2,1,True,3,2,12744.9105,1
2144,1973,False,2,0,0,0,2,2,True,3,2,20590.7671,3
2145,1973,True,2,0,0,0,2,2,True,3,2,16427.3781,3
2146,1973,False,2,1,0,0,2,2,False,0,2,12446.463,3
2147,1955,True,3,1,2,0,1,1,True,3,2,14583.8813,2
2148,1956,False,2,0,2,0,1,1,True,3,2,11303.0692,3
2149,1956,False,2,0,2,0,1,1,True,3,2,11402.2326,3
2150,1957,False,2,0,2,0,1,2,False,3,2,10985.2472,3
2151,1958,True,4,0,0,0,4,3,True,0,2,20350.3328,0
2152,1974,False,2,1,0,0,2,2,True,3,2,26770.0924,3
2153,1974,True,2,0,0,0,2,2,True,3,2,16419.4841,3
2154,1974,False,2,1,0,0,1,2,False,3,2,19491.621,3
2155,1959,False,4,0,0,1,4,3,False,0,3,19306.6099,0
2156,1966,False,4,1,2,2,3,3,True,2,3,32883.857,0
2157,1966,False,4,1,2,2,3,3,False,0,3,21033.9013,0
2158,1966,False,4,1,2,2,3,3,True,2,3,32837.0747,0
2159,1966,False,4,1,2,2,3,3,True,2,4,32864.7447,0
2160,1957,True,2,1,2,0,1,2,False,1,3,6939.026,3
2161,1957,True,2,0,2,0,1,2,False,1,2,5333.2978,3
2162,1962,True,2,0,1,0,3,2,True,3,1,16453.059,3
2163,1961,True,2,0,1,0,2,1,True,0,1,6260.0628,3
2164,1965,False,2,1,0,0,3,2,True,3,1,33457.6738,3
2165,1965,False,2,1,0,0,3,2,False,0,1,15501.1795,3
2166,1964,False,2,1,0,0,3,2,False,0,1,15501.7142,3
2167,1964,False,2,1,0,0,3,2,False,0,1,15405.1245,3
2168,1964,False,2,1,0,0,3,2,False,3,1,27875.952,3
2169,1963,False,2,0,0,0,3,2,False,0,2,11843.0275,3
2170,1963,False,2,1,0,0,3,2,True,3,2,33526.7264,3
2171,1961,True,2,0,5,4,2,1,True,3,3,7737.3108,3
2172,1960,True,2,0,3,2,2,1,True,0,2,4952.5049,3
2173,1960,True,2,0,5,4,2,1,True,4,3,8564.1767,3
2174,1960,True,2,1,5,4,2,1,False,3,3,8277.0008,3
2175,1953,True,1,0,2,0,3,3,True,0,1,7140.4212,0
2176,1953,True,1,1,2,0,3,3,True,3,1,16707.1931,0
2177,1953,True,1,1,2,0,3,3,True,0,1,9231.0317,0
2178,1976,True,1,0,0,0,1,1,True,3,2,8836.8457,1
2179,1976,True,1,0,0,0,1,1,True,3,2,8938.8631,1
2180,1976,True,1,1,0,0,1,1,True,3,2,11653.6065,1
2181,1976,True,1,0,0,0,1,1,True,3,2,8963.5697,1
2182,1975,False,1,0,0,0,1,1,False,0,2,5163.9388,1
2183,1980,False,1,1,0,0,1,1,False,0,2,6682.3604,1
2184,1980,False,1,1,0,0,1,1,True,3,2,14475.0437,1
2185,1980,True,1,0,0,0,1,1,True,3,2,8920.7875,1
2186,1946,True,0,1,5,0,1,1,True,3,2,2712.0956,1
2187,1978,False,1,1,0,0,1,1,True,3,2,14570.307,1
2188,1978,True,1,0,0,0,1,1,True,3,2,8912.132,1
2189,1977,False,1,1,0,0,0,0,False,3,2,8906.9589,1
2190,1939,True,1,0,2,0,3,3,False,0,2,5995.1501,0
2191,1940,True,1,0,2,0,2,0,False,0,2,2609.9715,1
2192,1940,True,1,0,2,0,2,0,False,3,2,4768.4202,1
2193,1940,True,1,1,2,0,2,0,False,3,2,6223.5959,1
2194,1940,False,1,1,2,0,3,3,True,3,2,20810.6879,0
2195,1941,True,1,0,2,0,3,3,True,0,2,7164.1055,0
2196,1976,True,1,0,0,0,1,1,True,3,2,8894.9545,1
2197,1976,False,1,1,0,0,1,1,True,3,2,14518.3569,1
2198,1976,False,1,1,0,0,2,1,True,3,1,16536.4065,1
2199,1976,True,1,1,0,0,2,1,True,3,1,13303.4806,1
2200,1974,False,1,0,0,0,2,1,False,1,1,6582.2617,1
2201,1944,False,2,0,4,0,3,3,True,1,2,11958.061,0
2202,1945,False,2,0,5,0,3,3,True,2,3,13109.6605,0
2203,1945,True,2,0,4,0,3,3,True,2,2,11341.6874,0
2204,1945,True,2,0,4,0,3,3,True,4,2,17472.7237,0
2205,1945,True,2,1,4,0,3,3,True,4,2,22716.224,0
2206,1945,True,2,0,4,0,3,3,True,4,2,17474.3403,0
2207,1946,False,2,1,5,0,3,3,True,4,3,26359.2898,0
2208,1946,True,2,0,4,1,3,3,False,1,1,7292.9216,0
2209,1947,True,2,0,5,0,3,3,True,2,3,10564.782,0
2210,1947,True,2,0,5,0,3,3,True,2,3,10558.2106,0
2211,1947,True,3,1,5,0,3,3,True,1,2,14266.7923,0
2212,1947,True,3,1,5,0,3,3,True,3,2,23341.5733,0
2213,1948,True,1,1,2,1,1,2,True,4,2,9805.0531,2
2214,1948,True,2,1,2,1,2,2,True,2,1,10256.162,3
2215,1948,True,2,1,2,1,2,2,True,2,2,10212.5793,3
2216,1948,True,2,1,4,1,3,3,True,1,2,11273.7974,0
2217,1948,False,2,0,4,1,3,3,True,4,2,19790.5311,0
2218,1949,False,2,0,2,1,2,2,False,2,2,8252.2596,3
2219,1950,False,1,0,2,1,0,1,True,4,2,7809.2746,1
2220,1950,False,2,0,2,1,2,2,True,2,2,9812.1451,3
2221,1950,True,2,0,2,1,2,2,True,4,1,12021.8154,3
2222,1950,True,2,0,2,1,2,2,True,4,1,12067.5024,3
2223,1951,True,1,0,2,1,0,1,True,4,3,6262.8306,1
2224,1951,True,2,0,2,1,2,2,True,2,2,7855.5529,3
2225,1951,True,2,0,2,1,2,2,True,2,3,7914.0025,3
2226,1951,True,2,1,2,1,2,2,True,4,2,15664.3556,3
2227,1951,True,2,0,4,2,2,2,False,2,2,5717.7224,3
2228,1952,True,2,0,3,1,1,2,True,2,2,6453.4238,3
2229,1952,False,2,1,4,2,2,2,True,4,2,17167.5944,3
2230,1952,True,2,0,4,2,2,2,True,4,2,10505.8042,3
2231,1952,True,2,0,4,2,2,2,False,2,3,5765.1904,3
2232,1952,True,2,1,5,2,2,2,True,4,3,12721.7399,3
2233,1958,False,4,1,2,4,3,3,False,0,4,21066.8136,0
2234,1958,False,4,0,2,2,2,2,False,0,4,10840.6099,2
2235,1957,True,4,1,3,3,3,3,True,0,3,18941.2232,0
2236,1956,True,3,0,2,2,2,2,True,2,4,9666.8752,2
2237,1955,True,4,0,3,4,0,2,True,4,4,16178.1525,2
