BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
1946,False,2,1,5,0,3,4,True,4,3,26371.6954,0
1946,False,2,0,5,0,3,4,False,2,4,10983.6245,0
1946,False,2,1,5,0,3,4,True,4,4,26360.2446,0
1946,False,2,1,5,0,3,4,True,4,4,26295.3414,0
1947,True,2,1,5,0,3,4,True,4,3,21080.6423,0
1948,True,1,1,2,1,1,3,True,4,2,9844.0976,2
1948,True,2,1,2,1,2,3,True,4,1,15733.6354,3
1948,False,2,0,2,1,2,3,True,4,2,15076.5324,3
1949,False,1,0,2,1,1,3,True,4,2,9481.5979,2
1949,False,1,0,2,1,0,2,True,4,2,7796.2672,1
1949,True,2,1,2,1,2,3,True,2,2,10218.3375,3
1949,False,2,0,2,1,2,3,True,4,2,15127.6204,3
1949,False,2,1,2,1,2,3,True,4,2,19693.6106,3
1949,False,2,0,4,1,2,3,True,4,2,13229.5361,3
1949,True,2,1,5,1,2,3,True,4,2,12754.4166,3
1950,True,2,1,2,1,2,3,True,4,2,15682.8923,3
1950,False,2,0,2,1,2,3,True,2,2,9820.7901,3
1950,True,2,1,2,1,2,3,True,4,2,15738.8357,3
1950,False,2,0,2,1,2,3,True,4,2,15094.9814,3
1950,False,2,0,2,1,2,3,True,4,2,15107.0838,3
1950,True,2,1,2,1,2,3,True,2,1,10142.1184,3
1951,True,2,1,2,1,1,3,True,2,2,8958.2142,3
1951,True,2,1,2,1,1,3,True,2,2,8942.388,3
1951,False,2,0,2,1,1,3,True,4,2,13262.7988,3
1951,True,2,0,2,1,2,3,True,4,2,12128.9517,3
1951,True,2,0,2,1,2,3,True,4,2,12049.8296,3
1951,False,2,0,4,2,2,3,True,4,2,13298.4814,3
1952,True,2,1,2,1,0,2,True,4,2,11415.5259,3
1952,False,2,1,2,1,0,2,True,4,2,14111.2731,3
1952,False,2,0,2,1,0,2,True,4,2,10969.0217,3
1952,False,2,0,2,1,0,2,True,4,3,11003.8655,3
1952,False,2,1,2,1,0,2,True,4,3,14213.9393,3
1952,True,2,0,2,1,1,3,True,4,2,10646.8468,3
1952,False,2,1,2,1,1,3,True,4,2,17192.3127,3
1958,True,4,0,2,2,3,4,False,3,4,23311.0471,0
1958,False,4,0,2,2,3,4,False,0,2,16142.5605,0
1957,True,4,1,2,4,2,3,True,0,2,13436.7842,2
1956,True,4,1,3,3,1,3,True,3,4,19914.7348,2
1955,False,3,1,2,1,1,3,True,4,2,21195.9821,2
1955,True,4,0,3,3,2,3,True,3,4,17544.7333,2
1955,True,4,1,3,3,2,3,True,4,4,25330.8832,2
1955,False,4,0,2,2,0,3,True,4,5,21566.1602,2
1955,False,4,1,3,3,2,3,False,0,3,13173.9043,2
1955,False,4,1,2,4,1,3,False,0,3,12293.8281,2
1954,True,3,1,4,2,2,3,True,4,1,16913.9995,2
1944,True,2,1,5,1,1,3,True,4,2,11166.6773,3
1944,False,2,1,5,1,1,3,True,4,2,14001.2533,3
1944,False,3,0,5,0,2,3,True,4,2,16635.0276,2
1944,False,3,0,5,0,2,3,False,2,2,9019.5891,2
1945,True,2,1,5,1,1,3,False,2,3,6071.3132,3
1945,False,3,1,5,0,2,3,False,4,2,18071.6006,2
1945,False,3,1,5,0,2,3,False,4,3,17964.1825,2
1945,True,4,0,3,3,3,4,True,3,4,26259.3398,0
1945,True,4,0,4,4,2,3,True,3,4,16275.0616,2
1945,False,4,0,4,4,2,3,False,0,4,9458.541,2
1945,False,4,0,3,5,4,4,False,0,5,13096.5621,0
1954,True,3,1,3,1,1,3,False,2,2,8625.3731,2
1953,True,3,1,4,2,2,3,True,4,2,16871.5193,2
1953,True,3,0,4,2,2,3,False,2,1,7028.8107,2
1954,False,4,1,3,4,2,3,False,0,4,13170.0301,2
1953,True,3,0,3,3,3,4,True,4,3,20940.7761,0
1952,False,3,0,4,1,1,3,True,4,2,14153.8097,2
1952,True,4,1,4,4,3,4,True,4,3,35444.2826,0
1951,False,3,1,4,1,1,3,True,4,5,18450.7867,2
1950,True,3,0,3,3,2,4,True,4,4,16678.6099,0
1950,True,4,1,4,4,1,4,True,4,2,24711.2281,0
1949,True,3,0,5,1,1,4,True,4,3,12666.2151,0
1949,True,3,1,4,1,1,4,False,3,3,13301.5411,0
1949,True,3,1,4,1,1,4,False,3,3,13273.402,0
1948,True,2,0,5,1,0,2,True,4,3,7155.7529,3
1948,True,3,1,5,1,1,4,True,4,4,16420.2256,0
1948,True,3,0,4,1,0,2,True,4,4,9373.3256,2
1948,True,4,1,5,5,0,3,True,4,4,18302.6458,2
1947,True,4,1,5,5,0,3,True,4,4,18273.3491,2
1975,True,2,0,0,0,3,3,True,4,4,22871.3801,3
1975,False,2,0,0,0,3,3,False,2,4,15509.1489,3
1976,False,2,0,0,0,3,3,False,3,3,21486.2193,3
1975,True,3,1,0,0,3,3,True,4,3,36581.5676,2
1974,False,2,0,0,0,3,3,False,4,3,23899.6578,3
1975,True,3,1,0,0,3,3,True,4,2,36482.0719,2
1975,True,3,0,0,0,3,3,True,4,2,28075.9021,2
1974,False,2,0,0,0,3,3,True,4,4,28609.817,3
1974,False,2,1,0,0,3,3,False,4,4,31025.3775,3
1974,False,2,1,0,0,0,3,False,4,4,20649.5873,3
1974,False,3,0,0,0,3,3,False,4,3,29355.6715,2
1974,False,3,1,0,0,3,3,True,4,3,45660.2629,2
1973,True,3,0,0,0,1,4,False,4,2,19678.0162,0
1973,True,4,1,0,0,2,4,False,4,3,40798.6807,0
1973,True,4,1,0,2,2,4,True,4,3,44452.6386,0
1972,True,3,0,0,0,1,4,True,4,3,23607.6446,0
1972,True,3,0,0,0,1,4,True,4,3,23589.8361,0
1971,True,3,0,0,0,3,3,True,4,4,28088.2001,2
1971,False,3,1,0,0,3,3,True,4,3,45696.7071,2
1971,True,3,1,0,0,3,3,True,4,3,36526.4848,2
1972,True,4,0,0,0,0,3,True,4,4,26119.3887,2
1972,True,4,1,0,0,0,3,True,4,4,33967.6803,2
1972,True,4,0,0,0,0,3,True,4,4,26176.4897,2
1971,True,3,0,0,0,1,4,True,4,3,23674.2242,0
1971,True,3,0,0,0,1,4,True,4,3,23584.5502,0
1971,True,3,1,0,0,1,4,True,4,3,30721.9081,0
1971,True,3,0,0,0,1,4,False,4,4,19646.3719,0
1970,True,3,0,0,0,0,3,True,4,4,18697.238,2
1970,True,4,1,0,0,1,4,True,4,4,42840.8004,0
1970,True,4,1,5,5,1,4,False,4,5,19105.2565,0
1971,True,4,1,0,0,0,3,True,4,4,33958.575,2
1971,True,4,0,0,2,0,4,True,4,4,28467.8555,0
1964,True,3,1,5,5,2,3,True,0,3,7828.9735,2
1959,True,2,0,5,5,4,3,True,4,3,10656.5016,3
1959,True,2,1,5,5,4,3,True,4,3,13763.389,3
1958,True,3,0,1,0,2,2,True,2,1,10007.4303,2
1958,True,2,1,5,4,4,3,True,0,1,6998.1124,3
1958,True,2,1,5,4,4,3,True,2,2,8911.0561,3
1968,True,2,0,2,2,3,3,True,2,1,9869.4965,3
1970,True,3,0,4,4,4,4,True,0,1,8411.2449,0
1968,False,2,1,2,2,3,3,False,0,1,10252.5989,3
1968,False,2,1,2,2,3,3,True,2,1,15911.6748,3
1968,True,2,1,2,2,3,3,True,2,1,12812.8141,3
1967,True,2,1,2,2,3,3,True,2,1,12712.9928,3
1967,True,2,1,5,5,3,3,False,4,3,13317.579,3
1967,True,2,0,5,5,3,3,True,4,4,12335.901,3
1967,False,3,0,5,5,4,4,True,0,2,9848.4588,0
1966,False,3,1,5,5,4,4,True,0,3,12767.1799,0
1966,False,3,0,5,5,4,4,True,0,3,9759.6079,0
1965,False,2,0,3,3,3,3,False,0,1,7373.127,3
1968,False,2,1,0,0,3,3,False,3,1,27904.6369,3
1965,False,2,1,0,0,3,3,False,3,1,27954.1752,3
1964,True,2,1,3,3,3,3,True,0,2,9266.7358,3
1963,True,2,1,3,2,3,3,True,3,2,16579.182,3
1963,False,2,1,3,2,3,3,False,0,2,9605.8909,3
1962,True,2,0,1,0,3,3,True,0,1,9139.7219,3
1962,False,2,0,1,0,3,3,True,3,1,20478.7098,3
1961,True,2,1,1,0,2,2,True,0,1,8246.3663,3
1966,False,4,0,0,0,4,4,False,0,2,21221.943,0
1966,False,4,0,0,0,4,4,False,1,3,23363.4866,0
1965,True,3,0,5,5,3,3,True,0,4,7574.5685,2
1964,True,2,0,0,0,3,3,False,0,1,9481.3734,3
1959,True,3,0,4,0,3,3,True,4,1,17907.7727,2
1963,False,2,0,0,0,3,3,False,0,2,11933.8528,3
1962,True,2,0,1,0,2,2,True,0,1,6318.3441,3
1962,True,2,1,5,4,2,2,False,0,3,4564.8351,3
1958,False,3,1,2,0,3,3,True,2,1,21602.1086,2
1957,False,2,0,1,0,2,2,True,3,1,14182.7441,3
1957,True,2,1,1,0,2,2,False,0,1,6856.9983,3
1976,True,1,1,0,0,1,2,True,3,2,11585.9185,1
1976,False,1,1,0,0,1,2,False,0,2,6713.7777,1
1976,False,1,1,0,0,1,2,False,0,2,6750.5978,1
1980,False,1,1,0,0,1,2,False,0,2,6768.2171,1
1978,False,1,1,0,0,0,1,False,3,2,8774.8678,1
1978,False,1,1,0,0,0,1,False,0,2,4891.2219,1
1978,False,1,1,0,0,1,2,True,3,2,14518.7885,1
1978,True,1,1,0,0,1,2,True,3,2,11585.6113,1
1938,True,1,1,2,0,2,1,False,0,3,3446.0686,1
1977,False,1,0,0,0,0,1,False,3,2,6803.0697,1
1977,False,1,0,0,0,0,1,False,3,2,6772.546,1
1979,True,1,0,0,0,1,2,True,3,2,8932.411,1
1939,False,1,0,2,0,3,4,True,3,2,16092.768,0
1941,True,1,1,2,0,3,4,True,3,2,16654.6883,0
1942,True,1,1,2,0,4,4,True,3,1,14490.1015,0
1943,True,2,1,2,0,4,4,True,0,1,11220.8942,0
1944,True,0,1,5,0,1,2,True,3,2,2676.0578,1
1976,False,1,0,0,0,1,2,False,1,2,5620.7111,1
1976,True,1,1,0,0,1,2,True,3,2,11546.2603,1
1975,True,1,0,0,0,1,2,True,3,2,8898.8205,1
1975,True,1,1,0,0,1,2,True,3,2,11602.3428,1
1972,True,3,1,0,0,3,4,True,1,1,24086.9859,0
1968,True,3,1,0,0,3,4,True,1,1,24114.7935,0
1968,True,3,1,0,0,3,4,False,0,1,18224.4697,0
1968,True,3,1,0,0,3,4,False,0,1,18234.5947,0
1968,False,3,0,4,4,2,2,False,0,3,5922.213,1
1978,False,1,0,0,0,1,2,True,3,2,11174.1909,1
1978,True,1,0,0,0,1,2,False,1,2,4468.0277,1
1978,True,1,1,0,0,1,2,False,1,2,5969.5324,1
1947,True,0,0,2,1,0,1,True,1,2,1045.4586,1
1978,False,1,0,0,0,2,2,False,1,1,6511.2215,1
1978,False,1,0,0,0,2,2,False,1,1,6419.4758,1
1978,True,1,1,0,0,2,2,True,3,1,13252.7806,1
1978,False,1,1,0,0,2,2,True,3,1,16486.4148,1
1964,False,4,1,3,2,3,4,True,2,4,30888.2703,0
1964,False,4,0,2,2,4,4,False,0,2,13988.7203,0
1964,False,4,0,2,2,4,4,False,1,2,15479.1739,0
1964,True,4,1,2,2,4,4,True,0,2,17485.7303,0
1964,True,4,0,2,2,4,4,True,1,3,14909.6382,0
1964,False,4,0,0,0,3,4,False,0,3,24504.3508,0
1964,True,4,1,1,0,3,4,True,0,3,24363.1553,0
1956,True,3,1,3,0,2,3,False,2,2,10843.8849,2
1934,False,1,0,2,0,4,4,True,3,2,13847.4382,0
1934,False,1,0,2,0,4,4,True,3,2,13913.72,0
1934,True,2,0,2,0,4,4,True,3,2,15562.022,0
1934,True,3,0,4,0,4,4,True,2,2,12059.6906,0
1934,True,4,1,1,1,4,4,True,1,3,21065.0127,0
1963,True,3,0,4,3,2,3,True,2,5,8427.6646,2
1963,True,3,0,0,0,2,3,False,0,2,9397.6826,2
1963,True,3,0,0,0,2,3,True,2,2,14622.9519,2
1963,True,3,1,0,0,2,3,True,2,2,19036.1228,2
1963,True,4,0,4,2,3,4,True,1,4,14969.0512,0
1963,True,4,0,4,2,3,4,True,3,4,24445.8178,0
1963,True,4,1,2,0,3,4,True,1,4,24402.4626,0
1963,True,4,0,3,1,3,4,True,0,3,14539.133,0
1962,True,3,1,5,4,2,3,True,3,2,14084.0522,2
1962,False,3,0,1,3,2,3,True,3,3,18285.7753,2
1962,True,3,1,1,1,2,3,True,3,3,19095.5519,2
1962,True,3,1,1,2,2,3,True,3,3,19013.2044,2
1962,False,4,0,1,1,3,4,False,1,1,19549.414,0
1962,True,4,1,1,1,2,3,True,3,4,26609.6672,2
1962,False,4,1,1,1,3,4,False,0,4,23095.8239,0
1961,True,3,1,5,4,2,3,True,3,3,14109.6484,2
1961,True,3,1,5,4,2,3,True,3,3,14058.0507,2
1961,True,3,0,5,4,2,3,True,1,3,6639.2221,2
1961,True,3,0,4,3,1,3,True,1,2,6236.4777,2
1961,True,3,1,3,2,2,3,True,3,4,16287.3237,2
1961,True,4,0,1,3,2,3,False,2,4,12303.8193,2
1961,False,4,1,0,0,4,4,False,0,4,27600.5009,0
1955,True,2,1,2,0,1,3,False,1,2,6941.0004,3
1955,True,2,0,2,0,1,3,False,1,2,5336.926,3
1955,True,2,1,2,0,1,3,False,3,3,11354.6154,3
1954,False,3,1,2,0,0,2,False,1,3,8820.2587,1
1954,False,3,0,2,0,0,2,True,3,2,13253.4495,1
1935,True,1,1,4,0,1,3,False,1,2,4393.9714,2
1935,False,1,0,2,0,4,4,True,3,2,13860.7257,0
1935,True,2,0,2,0,4,4,True,3,2,15563.5615,0
1935,True,2,0,4,0,4,4,True,3,2,13657.6651,0
1935,True,3,0,4,0,4,4,True,3,2,16784.0406,0
1935,True,4,1,1,1,4,4,True,2,4,24964.9455,0
1960,True,3,0,4,3,1,3,True,1,3,6239.9748,2
1960,True,3,1,4,3,1,3,True,3,3,13340.1516,2
1960,False,3,0,4,3,1,3,True,3,3,12763.5533,2
1960,True,4,1,3,3,2,3,False,2,4,13663.8206,2
1960,True,4,1,3,3,2,3,True,3,5,22770.7734,2
1954,True,3,1,2,0,0,2,True,3,2,13797.3697,2
1954,True,2,0,3,1,1,3,True,1,1,5441.5279,3
1953,True,2,1,3,0,4,4,True,3,2,18957.6184,0
1953,True,2,1,3,0,4,4,True,3,2,18971.7577,0
1953,True,2,1,3,0,4,4,True,3,2,18907.1032,0
1937,True,2,1,3,0,4,4,True,1,2,11608.9417,0
1937,False,2,1,3,0,4,4,True,4,2,26317.8079,0
1937,True,2,1,3,0,4,4,True,4,2,21113.2251,0
1937,True,2,0,4,0,4,4,False,1,2,6932.1721,0
1938,False,3,0,4,0,4,4,True,3,2,20944.428,0
1939,False,2,0,3,0,4,4,True,4,2,20236.7061,0
1940,True,2,1,5,0,4,4,True,4,2,18204.5025,0
1942,False,1,0,4,0,3,4,False,1,2,7147.2788,0
1947,True,1,0,3,0,2,1,False,1,2,2777.2441,1
1948,True,0,0,2,1,0,1,True,3,2,1701.8471,1
1978,False,2,1,0,0,2,2,True,3,2,23159.7729,3
1977,False,1,0,0,0,0,1,True,3,2,8089.7999,1
1977,False,1,1,0,0,0,1,False,1,2,5366.7963,1
1948,True,0,1,4,0,1,2,True,3,2,2975.4193,1
1977,False,1,0,0,0,2,2,False,1,1,6490.655,1
1977,False,1,1,0,0,2,2,True,3,1,16573.4381,1
1977,False,1,1,0,0,2,2,False,1,2,8400.5348,1
1977,False,2,1,0,0,2,2,False,1,2,11818.7065,3
1977,False,2,0,0,0,2,2,False,1,2,9063.4251,3
1976,False,2,1,0,0,2,2,True,3,2,23238.4449,3
1976,False,2,0,0,0,2,2,False,1,2,9075.7392,3
1949,True,0,0,2,1,0,1,True,1,3,1108.7511,1
1949,True,0,1,2,1,0,1,True,3,2,2200.7948,1
1949,True,0,1,2,1,0,1,True,1,2,1363.3602,1
1950,True,0,0,2,1,0,1,True,3,2,1781.4774,1
1980,False,0,1,0,0,2,2,False,1,2,3368.0819,1
1980,False,3,1,3,0,3,4,True,2,3,24285.2485,0
1954,False,1,1,3,0,0,1,True,3,2,7191.6086,1
1954,True,1,0,3,0,0,1,False,1,2,2243.3089,1
1954,False,3,0,2,0,2,2,True,3,2,15919.49,1
1975,False,1,1,0,0,1,2,True,3,2,14545.7294,1
1973,True,2,0,0,0,2,2,True,3,2,14278.7182,3
1973,True,2,0,0,0,2,3,True,3,2,16453.9416,3
1976,False,2,0,0,0,2,3,False,1,2,10501.0528,3
1955,False,3,1,2,0,1,2,True,3,2,18193.5404,1
1955,False,3,0,2,0,1,2,True,3,2,13980.2444,1
1956,True,2,1,2,0,1,2,True,3,2,11857.3069,3
1958,True,4,1,4,1,3,4,True,2,3,23047.5423,0
1958,False,4,0,0,0,4,4,False,0,3,21244.945,0
1973,False,3,1,0,0,3,4,False,2,1,29698.1276,0
1974,True,2,0,0,0,2,3,True,3,2,16470.1877,3
1974,False,2,1,0,0,2,3,True,3,2,26790.0505,3
1974,True,2,0,0,0,1,3,False,1,2,7290.7968,3
1959,True,4,1,4,2,3,4,True,2,1,22972.1418,0
1966,True,4,1,0,0,4,4,True,0,5,26515.6211,0
1966,False,4,1,0,0,4,4,False,0,3,27672.0969,0
1958,True,4,1,1,1,4,4,True,0,4,19169.0429,0
1957,False,2,0,2,0,1,3,True,3,2,13080.8359,3
1956,True,2,1,2,0,1,3,False,3,2,11414.3774,3
1956,True,2,1,2,0,1,3,False,1,2,6876.3191,3
1965,False,3,1,5,5,2,3,False,0,3,8136.4532,2
1965,False,3,0,5,5,2,3,True,2,3,9843.3518,2
1965,False,4,1,3,2,3,4,False,1,4,21780.8881,0
1965,False,4,0,0,0,4,4,False,1,4,23296.8627,0
1965,False,4,0,0,0,4,4,True,0,4,25416.4343,0
1964,True,3,0,4,3,3,4,True,2,1,12728.2964,0
1962,True,1,0,4,3,1,2,True,2,2,3759.5653,1
1962,True,1,0,4,3,1,2,True,2,2,3687.5819,1
1962,False,2,0,1,0,3,3,False,0,1,9434.0853,3
1962,True,2,1,1,0,2,2,False,0,1,6859.222,3
1961,True,1,1,4,3,1,2,True,4,3,7489.9782,1
1961,True,1,0,4,2,1,2,True,2,3,3717.6897,1
1942,True,2,1,3,0,4,4,True,1,2,11661.9754,0
1942,True,2,0,3,0,4,4,True,4,2,16151.4486,0
1942,True,2,0,5,0,3,4,True,4,2,16162.9784,0
1942,True,2,0,5,0,3,4,True,1,2,8980.6571,0
1943,True,2,0,3,0,4,4,True,1,2,8858.8208,0
1944,True,1,0,5,0,0,1,False,4,2,3577.2773,1
1944,False,1,1,5,0,0,1,True,4,2,6913.2292,1
1944,False,1,1,4,0,1,3,True,4,2,11808.838,2
1970,True,1,1,1,1,3,2,True,2,1,8689.5008,1
1970,True,1,1,1,1,3,2,True,2,1,8722.5389,1
1969,True,1,1,1,1,3,2,True,2,1,8629.4112,1
1967,False,1,0,0,0,3,3,True,2,1,13315.6433,1
1966,False,2,0,3,3,3,2,True,2,1,9919.4248,3
1969,True,2,1,5,5,4,3,True,2,2,9042.7465,3
1965,False,1,1,0,0,3,3,False,0,1,11017.0308,1
1965,False,3,1,3,3,3,2,False,0,2,10263.3294,1
1965,False,3,0,3,3,3,2,True,2,2,12263.8574,2
1965,False,3,1,3,3,3,2,True,4,3,24556.0707,2
1964,False,2,1,4,4,3,2,False,0,2,7751.7535,3
1964,False,2,0,4,4,3,2,True,4,3,14322.6524,3
1964,True,2,1,4,4,3,2,True,4,3,14925.9498,3
1964,False,2,0,4,2,3,2,True,2,2,9290.3903,3
1963,False,2,0,4,2,3,2,True,2,2,9299.0022,3
1963,False,2,0,0,0,3,3,False,0,1,11884.8507,3
1972,False,0,1,0,0,0,0,True,1,2,3141.8288,1
1972,False,0,0,0,0,0,0,True,1,2,2393.8253,1
1973,True,1,1,1,1,3,2,True,1,1,7358.1282,1
1973,True,1,1,1,1,3,2,True,0,1,6719.0204,1
1972,False,0,1,0,0,0,0,False,1,2,2627.0686,1
1972,False,0,0,0,0,0,0,False,0,2,1823.6241,1
1972,False,1,1,0,0,1,0,True,2,1,9616.3469,1
1972,False,1,1,0,0,1,0,False,2,1,8094.3376,1
1916,True,1,0,1,0,1,0,True,1,1,3934.9859,1
1971,False,0,1,0,0,0,0,False,1,3,2579.5478,1
1971,False,0,1,0,0,0,0,False,1,2,2643.579,1
1971,False,0,1,0,0,0,0,True,1,2,3108.7146,1
1971,False,1,1,0,0,1,0,False,2,1,8044.4725,1
1970,False,1,0,2,2,2,1,True,1,2,3999.1019,1
1970,False,1,1,2,2,2,1,True,0,2,4731.5252,1
1975,False,1,0,3,3,2,1,True,1,1,3707.9855,1
1974,False,1,0,3,3,2,1,True,1,1,3671.0056,1
1929,True,0,0,2,0,1,0,False,1,2,1215.7055,1
1954,True,1,0,1,0,2,1,True,1,1,3889.7186,1
1954,True,1,1,1,0,2,1,True,1,1,4981.2818,1
1955,False,1,1,2,0,1,1,True,1,2,4951.3835,1
1955,True,1,1,2,0,1,1,False,0,2,2926.1995,1
1955,True,1,1,1,0,2,1,True,1,1,4928.6721,1
1956,False,1,1,2,0,1,2,True,1,2,6431.5032,1
1956,True,1,0,2,0,1,2,False,0,2,3006.7737,1
1956,True,1,0,2,0,1,2,True,1,2,3973.4778,1
1956,True,1,0,2,0,1,2,True,1,3,3985.8604,1
1956,True,1,1,2,0,1,2,False,0,2,3968.2499,1
1957,True,1,1,2,0,1,2,False,0,2,3957.2211,1
1957,True,1,0,2,0,1,2,False,0,2,3003.514,1
1958,False,1,1,2,0,2,1,True,1,1,5624.584,1
1954,False,0,1,2,0,2,0,True,0,1,2437.8427,1
1938,True,0,1,2,0,3,1,True,2,1,2720.6865,1
1941,True,0,0,2,0,2,0,True,2,1,1987.4517,1
1980,True,0,0,0,0,2,0,True,2,1,2717.6497,1
1980,False,0,1,0,0,2,0,True,1,1,3821.7377,1
1979,True,0,0,0,0,2,0,True,2,1,2744.0085,1
1978,False,0,0,0,0,2,0,True,2,1,3363.98,1
1959,True,0,0,1,1,1,0,True,2,1,1659.4885,1
1958,False,0,1,2,0,2,0,True,2,1,3185.3377,1
1958,True,0,0,2,0,2,0,True,2,1,1963.3577,1
1970,False,0,1,0,0,2,0,True,2,1,4361.5629,1
1970,True,0,0,0,0,2,0,False,1,1,1964.6792,1
1970,False,0,1,0,0,2,0,False,2,1,3688.8631,1
1970,False,0,0,0,0,2,0,False,2,1,2783.591,1
1969,False,0,0,0,0,2,0,False,2,1,2773.8194,1
1952,False,0,1,3,0,2,0,True,0,2,2314.9736,1
1952,False,0,1,3,0,2,0,True,0,2,2340.0754,1
1952,False,0,1,3,0,2,0,True,0,2,2293.1381,1
1952,True,0,0,3,0,2,0,False,0,3,1273.5951,1
1952,False,0,1,2,0,2,0,True,2,1,3213.15,1
1968,False,0,0,1,1,2,0,False,0,1,1586.1954,1
1967,False,0,0,3,3,0,0,True,0,1,1300.0139,1
1967,True,0,1,1,1,2,0,True,2,1,2552.3702,1
1967,True,0,1,1,1,1,0,True,2,1,2232.8802,1
1967,False,1,1,1,1,3,1,False,0,1,5327.0036,1
1966,True,1,1,1,1,3,1,True,2,1,6682.4949,1
1966,True,1,0,1,1,3,2,True,0,2,5110.3586,1
1965,False,0,1,4,3,0,0,True,0,2,1639.5295,1
1965,False,0,0,2,2,1,0,True,0,1,1459.0702,1
1964,False,0,1,4,3,0,0,True,0,2,1651.6448,1
1964,False,0,0,5,2,0,0,True,0,1,1171.4071,1
1964,False,0,1,2,2,1,0,True,0,2,2032.0414,1
1964,True,0,1,2,2,1,0,False,0,2,1322.2209,1
1964,False,0,1,2,2,1,0,True,0,2,1933.8206,1
1963,False,0,0,3,2,0,0,True,0,2,1418.7386,1
1963,False,0,1,3,2,0,0,True,0,2,1659.4094,1
1963,True,0,1,3,2,0,0,False,0,2,1163.9228,1
1962,False,1,1,1,0,2,1,True,2,1,7251.6257,1
1934,True,1,0,1,0,3,2,True,2,1,7280.4288,1
1976,False,0,0,0,0,0,0,True,0,2,2160.2236,1
1979,False,0,0,4,4,1,0,True,0,3,1335.4572,1
1962,True,1,1,1,0,2,1,True,2,1,5851.0742,1
1962,True,1,0,1,0,3,2,True,0,1,5683.5999,1
1978,True,1,1,4,4,2,1,False,0,3,2757.0405,1
1977,False,0,0,0,0,1,0,True,2,1,2995.4699,1
1977,False,1,0,0,0,2,1,True,2,1,7031.6964,1
1975,False,0,0,0,0,0,0,False,0,2,1836.4425,1
1975,False,0,0,0,0,0,0,True,0,2,2183.282,1
1975,False,0,1,0,0,0,0,False,0,2,2368.8896,1
1975,False,0,1,0,0,0,0,True,2,1,3713.969,1
1974,False,0,0,0,0,0,0,False,0,2,1796.8634,1
1974,False,0,0,0,0,0,0,False,1,2,2058.7997,1
1975,False,1,1,0,0,2,1,False,0,1,5884.0402,1
1975,False,1,1,0,0,2,1,False,2,1,7655.7226,1
1973,False,0,1,0,0,0,0,False,0,2,2408.0394,1
1973,False,0,1,0,0,0,0,True,1,2,3100.9274,1
1973,True,0,0,0,0,0,0,False,0,2,1495.9372,1
1973,False,0,1,0,0,0,0,True,1,3,3047.0055,1
1974,False,1,1,0,0,2,1,True,2,1,9250.6407,1
1980,False,0,1,0,0,0,0,False,1,2,2595.5989,1
1980,False,0,1,0,0,0,0,False,0,2,2383.9729,1
1980,False,0,0,0,0,0,0,False,0,2,1804.5224,1
1961,True,1,1,4,2,1,2,True,2,2,4845.4193,1
1961,True,2,1,1,0,2,2,True,0,1,8195.9166,3
1961,True,2,1,1,0,2,2,True,0,1,8180.9383,3
1960,False,1,0,4,2,1,2,True,2,2,4628.3791,1
1960,True,1,1,4,2,1,2,True,2,2,4823.8475,1
1960,True,2,1,1,0,2,2,False,0,1,6863.4809,3
1967,False,1,0,0,0,2,2,False,0,1,5901.5029,1
1967,False,2,1,0,0,4,3,False,0,1,13474.0325,3
1967,False,2,0,0,0,4,3,False,0,1,10317.4863,3
1955,True,0,1,2,0,2,0,True,0,1,1950.4339,1
1954,False,0,0,2,0,2,0,True,0,1,1923.8527,1
1978,True,0,0,0,0,2,0,True,2,1,2735.659,1
1978,True,0,1,0,0,2,0,True,2,1,3442.5199,1
1959,False,0,1,1,1,1,0,False,1,1,1982.605,1
1959,True,0,1,2,0,2,0,True,0,1,1974.2136,1
1970,False,0,1,0,0,2,0,True,2,1,4359.2694,1
1952,True,0,0,2,0,2,0,True,2,1,1935.204,1
1952,True,0,1,2,0,2,0,True,2,1,2569.189,1
1953,False,0,1,2,1,1,0,True,0,2,1961.2972,1
1968,False,0,0,1,1,2,0,False,0,1,1576.446,1
1966,True,1,0,1,1,3,1,True,2,1,5168.0148,1
1965,False,0,0,2,2,1,0,True,0,1,1492.2007,1
1965,True,1,1,1,1,3,2,True,0,2,6701.118,1
1964,False,0,0,5,2,0,0,True,0,1,1133.1876,1
1930,True,0,1,4,0,1,0,False,0,2,1302.286,1
1964,False,0,1,2,2,1,0,True,0,2,2024.9078,1
1963,False,0,1,3,3,1,0,True,0,1,1807.5525,1
1933,True,1,1,1,0,3,2,True,2,1,9446.3984,1
1965,False,1,0,2,2,2,1,True,0,1,3622.543,1
1965,False,1,1,2,2,2,1,True,0,1,4775.7809,1
1965,False,1,1,2,2,2,1,True,0,1,4676.7343,1
1964,False,1,1,2,2,2,1,True,0,2,4656.5094,1
1964,False,1,0,2,2,2,1,True,0,2,3620.4187,1
1964,True,1,0,2,2,2,1,False,0,2,2412.5433,1
1979,False,0,1,5,5,1,0,True,0,2,1631.6973,1
1979,False,1,0,3,3,2,1,True,0,2,3352.121,1
1962,True,1,1,1,0,3,2,True,0,1,7296.1549,1
1977,False,1,0,0,0,2,1,True,2,1,7067.1815,1
